run_id,UNWIND_THRESHOLD_LONG,UNWIND_THRESHOLD_SHORT,TAKE_PROFIT_LONG,TAKE_PROFIT_SHORT,ASK_SKEW1,ASK_SKEW2,BID_SKEW1,BID_SKEW2,PRICE_OFFSET_ASK,PRICE_OFFSET_BID,total_pnl,pnl_EMERALDS,pnl_TOMATOES,duration_s
910,20,-20,20,-10,-1,-2,2,3,1,2,28532.0,14490.0,14042.0,1.78
911,20,-20,20,-10,-1,-2,2,3,2,1,28625.0,14490.0,14135.0,1.77
912,20,-20,20,-10,-1,-2,2,3,2,2,27223.0,14490.0,12733.0,1.79
913,20,-20,20,-10,-1,-3,1,2,1,1,29934.0,14490.0,15444.0,1.96
914,20,-20,20,-10,-1,-3,1,2,1,2,28532.0,14490.0,14042.0,1.8
915,20,-20,20,-10,-1,-3,1,2,2,1,28625.0,14490.0,14135.0,1.79
916,20,-20,20,-10,-1,-3,1,2,2,2,27223.0,14490.0,12733.0,1.84
917,20,-20,20,-10,-1,-3,1,3,1,1,29934.0,14490.0,15444.0,2.02
918,20,-20,20,-10,-1,-3,1,3,1,2,28532.0,14490.0,14042.0,2.03
919,20,-20,20,-10,-1,-3,1,3,2,1,28625.0,14490.0,14135.0,1.97
920,20,-20,20,-10,-1,-3,1,3,2,2,27223.0,14490.0,12733.0,1.78
921,20,-20,20,-10,-1,-3,2,2,1,1,29934.0,14490.0,15444.0,1.77
922,20,-20,20,-10,-1,-3,2,2,1,2,28532.0,14490.0,14042.0,1.76
923,20,-20,20,-10,-1,-3,2,2,2,1,28625.0,14490.0,14135.0,1.83
924,20,-20,20,-10,-1,-3,2,2,2,2,27223.0,14490.0,12733.0,1.88
925,20,-20,20,-10,-1,-3,2,3,1,1,29934.0,14490.0,15444.0,1.76
926,20,-20,20,-10,-1,-3,2,3,1,2,28532.0,14490.0,14042.0,1.78
927,20,-20,20,-10,-1,-3,2,3,2,1,28625.0,14490.0,14135.0,1.8
928,20,-20,20,-10,-1,-3,2,3,2,2,27223.0,14490.0,12733.0,1.85
929,20,-20,20,-10,-2,-2,1,2,1,1,29931.0,14490.0,15441.0,1.8
930,20,-20,20,-10,-2,-2,1,2,1,2,28529.0,14490.0,14039.0,1.81
931,20,-20,20,-10,-2,-2,1,2,2,1,28622.0,14490.0,14132.0,1.77
932,20,-20,20,-10,-2,-2,1,2,2,2,27220.0,14490.0,12730.0,1.77
933,20,-20,20,-10,-2,-2,1,3,1,1,29931.0,14490.0,15441.0,1.75
934,20,-20,20,-10,-2,-2,1,3,1,2,28529.0,14490.0,14039.0,1.75
935,20,-20,20,-10,-2,-2,1,3,2,1,28622.0,14490.0,14132.0,1.75
936,20,-20,20,-10,-2,-2,1,3,2,2,27220.0,14490.0,12730.0,1.92
937,20,-20,20,-10,-2,-2,2,2,1,1,29931.0,14490.0,15441.0,1.79
938,20,-20,20,-10,-2,-2,2,2,1,2,28529.0,14490.0,14039.0,1.78
939,20,-20,20,-10,-2,-2,2,2,2,1,28622.0,14490.0,14132.0,1.76
940,20,-20,20,-10,-2,-2,2,2,2,2,27220.0,14490.0,12730.0,1.77
941,20,-20,20,-10,-2,-2,2,3,1,1,29931.0,14490.0,15441.0,1.75
942,20,-20,20,-10,-2,-2,2,3,1,2,28529.0,14490.0,14039.0,1.8
943,20,-20,20,-10,-2,-2,2,3,2,1,28622.0,14490.0,14132.0,1.81
944,20,-20,20,-10,-2,-2,2,3,2,2,27220.0,14490.0,12730.0,1.78
945,20,-20,20,-10,-2,-3,1,2,1,1,29931.0,14490.0,15441.0,1.77
946,20,-20,20,-10,-2,-3,1,2,1,2,28529.0,14490.0,14039.0,1.78
947,20,-20,20,-10,-2,-3,1,2,2,1,28622.0,14490.0,14132.0,1.79
948,20,-20,20,-10,-2,-3,1,2,2,2,27220.0,14490.0,12730.0,1.96
949,20,-20,20,-10,-2,-3,1,3,1,1,29931.0,14490.0,15441.0,1.82
950,20,-20,20,-10,-2,-3,1,3,1,2,28529.0,14490.0,14039.0,1.79
951,20,-20,20,-10,-2,-3,1,3,2,1,28622.0,14490.0,14132.0,1.79
952,20,-20,20,-10,-2,-3,1,3,2,2,27220.0,14490.0,12730.0,1.87
953,20,-20,20,-10,-2,-3,2,2,1,1,29931.0,14490.0,15441.0,1.97
954,20,-20,20,-10,-2,-3,2,2,1,2,28529.0,14490.0,14039.0,2.02
955,20,-20,20,-10,-2,-3,2,2,2,1,28622.0,14490.0,14132.0,1.8
956,20,-20,20,-10,-2,-3,2,2,2,2,27220.0,14490.0,12730.0,1.84
957,20,-20,20,-10,-2,-3,2,3,1,1,29931.0,14490.0,15441.0,1.84
958,20,-20,20,-10,-2,-3,2,3,1,2,28529.0,14490.0,14039.0,2.18
959,20,-20,20,-10,-2,-3,2,3,2,1,28622.0,14490.0,14132.0,1.85
960,20,-20,20,-10,-2,-3,2,3,2,2,27220.0,14490.0,12730.0,1.96
961,20,-20,20,-20,-1,-2,1,2,1,1,30303.0,14490.0,15813.0,1.83
962,20,-20,20,-20,-1,-2,1,2,1,2,28906.0,14490.0,14416.0,1.82
963,20,-20,20,-20,-1,-2,1,2,2,1,28994.0,14490.0,14504.0,1.92
964,20,-20,20,-20,-1,-2,1,2,2,2,27597.0,14490.0,13107.0,1.83
965,20,-20,20,-20,-1,-2,1,3,1,1,30303.0,14490.0,15813.0,1.8
966,20,-20,20,-20,-1,-2,1,3,1,2,28906.0,14490.0,14416.0,1.76
967,20,-20,20,-20,-1,-2,1,3,2,1,28994.0,14490.0,14504.0,1.76
968,20,-20,20,-20,-1,-2,1,3,2,2,27597.0,14490.0,13107.0,1.82
969,20,-20,20,-20,-1,-2,2,2,1,1,30303.0,14490.0,15813.0,1.79
970,20,-20,20,-20,-1,-2,2,2,1,2,28906.0,14490.0,14416.0,1.98
971,20,-20,20,-20,-1,-2,2,2,2,1,28994.0,14490.0,14504.0,1.89
972,20,-20,20,-20,-1,-2,2,2,2,2,27597.0,14490.0,13107.0,1.77
973,20,-20,20,-20,-1,-2,2,3,1,1,30303.0,14490.0,15813.0,1.76
974,20,-20,20,-20,-1,-2,2,3,1,2,28906.0,14490.0,14416.0,1.82
975,20,-20,20,-20,-1,-2,2,3,2,1,28994.0,14490.0,14504.0,1.78
976,20,-20,20,-20,-1,-2,2,3,2,2,27597.0,14490.0,13107.0,1.87
977,20,-20,20,-20,-1,-3,1,2,1,1,30303.0,14490.0,15813.0,1.87
978,20,-20,20,-20,-1,-3,1,2,1,2,28906.0,14490.0,14416.0,1.84
979,20,-20,20,-20,-1,-3,1,2,2,1,28994.0,14490.0,14504.0,1.91
980,20,-20,20,-20,-1,-3,1,2,2,2,27597.0,14490.0,13107.0,1.76
981,20,-20,20,-20,-1,-3,1,3,1,1,30303.0,14490.0,15813.0,1.79
982,20,-20,20,-20,-1,-3,1,3,1,2,28906.0,14490.0,14416.0,2.05
983,20,-20,20,-20,-1,-3,1,3,2,1,28994.0,14490.0,14504.0,1.91
984,20,-20,20,-20,-1,-3,1,3,2,2,27597.0,14490.0,13107.0,1.91
985,20,-20,20,-20,-1,-3,2,2,1,1,30303.0,14490.0,15813.0,1.92
986,20,-20,20,-20,-1,-3,2,2,1,2,28906.0,14490.0,14416.0,2.06
987,20,-20,20,-20,-1,-3,2,2,2,1,28994.0,14490.0,14504.0,1.98
988,20,-20,20,-20,-1,-3,2,2,2,2,27597.0,14490.0,13107.0,1.78
989,20,-20,20,-20,-1,-3,2,3,1,1,30303.0,14490.0,15813.0,1.79
990,20,-20,20,-20,-1,-3,2,3,1,2,28906.0,14490.0,14416.0,1.76
991,20,-20,20,-20,-1,-3,2,3,2,1,28994.0,14490.0,14504.0,1.77
992,20,-20,20,-20,-1,-3,2,3,2,2,27597.0,14490.0,13107.0,1.91
993,20,-20,20,-20,-2,-2,1,2,1,1,30300.0,14490.0,15810.0,1.78
994,20,-20,20,-20,-2,-2,1,2,1,2,28903.0,14490.0,14413.0,1.78
995,20,-20,20,-20,-2,-2,1,2,2,1,28991.0,14490.0,14501.0,1.79
996,20,-20,20,-20,-2,-2,1,2,2,2,27594.0,14490.0,13104.0,1.77
997,20,-20,20,-20,-2,-2,1,3,1,1,30300.0,14490.0,15810.0,1.77
998,20,-20,20,-20,-2,-2,1,3,1,2,28903.0,14490.0,14413.0,1.76
999,20,-20,20,-20,-2,-2,1,3,2,1,28991.0,14490.0,14501.0,1.76
1000,20,-20,20,-20,-2,-2,1,3,2,2,27594.0,14490.0,13104.0,1.93
1001,20,-20,20,-20,-2,-2,2,2,1,1,30300.0,14490.0,15810.0,1.85
1002,20,-20,20,-20,-2,-2,2,2,1,2,28903.0,14490.0,14413.0,1.8
1003,20,-20,20,-20,-2,-2,2,2,2,1,28991.0,14490.0,14501.0,1.8
1004,20,-20,20,-20,-2,-2,2,2,2,2,27594.0,14490.0,13104.0,1.76
1005,20,-20,20,-20,-2,-2,2,3,1,1,30300.0,14490.0,15810.0,1.79
1006,20,-20,20,-20,-2,-2,2,3,1,2,28903.0,14490.0,14413.0,1.79
1007,20,-20,20,-20,-2,-2,2,3,2,1,28991.0,14490.0,14501.0,2.01
1008,20,-20,20,-20,-2,-2,2,3,2,2,27594.0,14490.0,13104.0,1.82
1009,20,-20,20,-20,-2,-3,1,2,1,1,30300.0,14490.0,15810.0,1.83
1010,20,-20,20,-20,-2,-3,1,2,1,2,28903.0,14490.0,14413.0,1.81
1011,20,-20,20,-20,-2,-3,1,2,2,1,28991.0,14490.0,14501.0,1.78
1012,20,-20,20,-20,-2,-3,1,2,2,2,27594.0,14490.0,13104.0,1.85
1013,20,-20,20,-20,-2,-3,1,3,1,1,30300.0,14490.0,15810.0,1.84
1014,20,-20,20,-20,-2,-3,1,3,1,2,28903.0,14490.0,14413.0,1.9
1015,20,-20,20,-20,-2,-3,1,3,2,1,28991.0,14490.0,14501.0,1.83
1016,20,-20,20,-20,-2,-3,1,3,2,2,27594.0,14490.0,13104.0,1.83
1017,20,-20,20,-20,-2,-3,2,2,1,1,30300.0,14490.0,15810.0,1.86
1018,20,-20,20,-20,-2,-3,2,2,1,2,28903.0,14490.0,14413.0,1.82
1019,20,-20,20,-20,-2,-3,2,2,2,1,28991.0,14490.0,14501.0,1.83
1020,20,-20,20,-20,-2,-3,2,2,2,2,27594.0,14490.0,13104.0,1.82
1021,20,-20,20,-20,-2,-3,2,3,1,1,30300.0,14490.0,15810.0,1.86
1022,20,-20,20,-20,-2,-3,2,3,1,2,28903.0,14490.0,14413.0,1.77
1023,20,-20,20,-20,-2,-3,2,3,2,1,28991.0,14490.0,14501.0,1.85
1024,20,-20,20,-20,-2,-3,2,3,2,2,27594.0,14490.0,13104.0,1.86
